#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
2.900000000000000000e+01,4.948900000000000000e+04,2.170000000000000000e+02,2.580000000000000000e+02,1.340000000000000000e+02,7.200000000000000000e+01,1.000000000000000000e+00,1.290000000000000000e+02,4.800000000000000000e+01,0.000000000000000000e+00,3.500000000000000000e+01,5.620000000000000000e+02
3.000000000000000000e+01,4.946000000000000000e+04,2.180000000000000000e+02,2.800000000000000000e+02,1.500000000000000000e+02,7.900000000000000000e+01,2.000000000000000000e+00,1.360000000000000000e+02,4.900000000000000000e+01,0.000000000000000000e+00,4.100000000000000000e+01,5.940000000000000000e+02
3.100000000000000000e+01,4.941800000000000000e+04,2.310000000000000000e+02,2.990000000000000000e+02,1.550000000000000000e+02,9.200000000000000000e+01,2.000000000000000000e+00,1.470000000000000000e+02,5.400000000000000000e+01,0.000000000000000000e+00,4.400000000000000000e+01,6.390000000000000000e+02
3.200000000000000000e+01,4.938700000000000000e+04,2.370000000000000000e+02,3.180000000000000000e+02,1.640000000000000000e+02,9.900000000000000000e+01,3.000000000000000000e+00,1.570000000000000000e+02,5.600000000000000000e+01,0.000000000000000000e+00,4.700000000000000000e+01,6.730000000000000000e+02
3.300000000000000000e+01,4.934500000000000000e+04,2.480000000000000000e+02,3.330000000000000000e+02,1.720000000000000000e+02,1.150000000000000000e+02,3.000000000000000000e+00,1.610000000000000000e+02,6.500000000000000000e+01,0.000000000000000000e+00,6.200000000000000000e+01,7.180000000000000000e+02
3.400000000000000000e+01,4.930100000000000000e+04,2.600000000000000000e+02,3.420000000000000000e+02,1.710000000000000000e+02,1.370000000000000000e+02,3.000000000000000000e+00,1.700000000000000000e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.800000000000000000e+01,7.650000000000000000e+02
3.500000000000000000e+01,4.926600000000000000e+04,2.600000000000000000e+02,3.610000000000000000e+02,1.830000000000000000e+02,1.520000000000000000e+02,3.000000000000000000e+00,1.790000000000000000e+02,8.100000000000000000e+01,0.000000000000000000e+00,6.200000000000000000e+01,8.030000000000000000e+02
3.600000000000000000e+01,4.922000000000000000e+04,2.750000000000000000e+02,3.790000000000000000e+02,1.870000000000000000e+02,1.640000000000000000e+02,4.000000000000000000e+00,1.990000000000000000e+02,9.700000000000000000e+01,0.000000000000000000e+00,6.600000000000000000e+01,8.520000000000000000e+02
3.700000000000000000e+01,4.918500000000000000e+04,2.820000000000000000e+02,3.900000000000000000e+02,1.850000000000000000e+02,1.810000000000000000e+02,4.000000000000000000e+00,2.070000000000000000e+02,1.040000000000000000e+02,0.000000000000000000e+00,7.100000000000000000e+01,8.900000000000000000e+02
3.800000000000000000e+01,4.914500000000000000e+04,2.890000000000000000e+02,4.080000000000000000e+02,1.900000000000000000e+02,1.950000000000000000e+02,4.000000000000000000e+00,2.180000000000000000e+02,1.090000000000000000e+02,0.000000000000000000e+00,7.900000000000000000e+01,9.300000000000000000e+02
3.900000000000000000e+01,4.911500000000000000e+04,2.840000000000000000e+02,4.210000000000000000e+02,1.950000000000000000e+02,2.110000000000000000e+02,6.000000000000000000e+00,2.290000000000000000e+02,1.120000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+01,9.600000000000000000e+02
4.000000000000000000e+01,4.907000000000000000e+04,2.920000000000000000e+02,4.430000000000000000e+02,2.020000000000000000e+02,2.230000000000000000e+02,6.000000000000000000e+00,2.400000000000000000e+02,1.180000000000000000e+02,0.000000000000000000e+00,9.300000000000000000e+01,1.005000000000000000e+03
4.100000000000000000e+01,4.903400000000000000e+04,2.910000000000000000e+02,4.540000000000000000e+02,2.120000000000000000e+02,2.460000000000000000e+02,6.000000000000000000e+00,2.450000000000000000e+02,1.230000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+01,1.041000000000000000e+03
4.200000000000000000e+01,4.898600000000000000e+04,3.030000000000000000e+02,4.700000000000000000e+02,2.220000000000000000e+02,2.620000000000000000e+02,6.000000000000000000e+00,2.590000000000000000e+02,1.310000000000000000e+02,0.000000000000000000e+00,9.300000000000000000e+01,1.089000000000000000e+03
4.300000000000000000e+01,4.893500000000000000e+04,3.180000000000000000e+02,4.860000000000000000e+02,2.380000000000000000e+02,2.790000000000000000e+02,6.000000000000000000e+00,2.800000000000000000e+02,1.410000000000000000e+02,0.000000000000000000e+00,9.300000000000000000e+01,1.140000000000000000e+03
4.400000000000000000e+01,4.889100000000000000e+04,3.110000000000000000e+02,5.140000000000000000e+02,2.510000000000000000e+02,2.970000000000000000e+02,8.000000000000000000e+00,2.880000000000000000e+02,1.520000000000000000e+02,0.000000000000000000e+00,9.300000000000000000e+01,1.184000000000000000e+03
4.500000000000000000e+01,4.884600000000000000e+04,3.260000000000000000e+02,5.130000000000000000e+02,2.480000000000000000e+02,3.220000000000000000e+02,1.100000000000000000e+01,2.920000000000000000e+02,1.520000000000000000e+02,0.000000000000000000e+00,1.040000000000000000e+02,1.229000000000000000e+03
4.600000000000000000e+01,4.878900000000000000e+04,3.410000000000000000e+02,5.340000000000000000e+02,2.670000000000000000e+02,3.390000000000000000e+02,1.200000000000000000e+01,3.110000000000000000e+02,1.570000000000000000e+02,0.000000000000000000e+00,1.090000000000000000e+02,1.286000000000000000e+03
4.700000000000000000e+01,4.874600000000000000e+04,3.480000000000000000e+02,5.440000000000000000e+02,2.610000000000000000e+02,3.610000000000000000e+02,1.300000000000000000e+01,3.220000000000000000e+02,1.620000000000000000e+02,0.000000000000000000e+00,1.120000000000000000e+02,1.329000000000000000e+03
4.800000000000000000e+01,4.868200000000000000e+04,3.760000000000000000e+02,5.460000000000000000e+02,2.560000000000000000e+02,3.910000000000000000e+02,1.400000000000000000e+01,3.380000000000000000e+02,1.740000000000000000e+02,0.000000000000000000e+00,1.190000000000000000e+02,1.393000000000000000e+03
4.900000000000000000e+01,4.862000000000000000e+04,3.920000000000000000e+02,5.680000000000000000e+02,2.710000000000000000e+02,4.110000000000000000e+02,1.500000000000000000e+01,3.550000000000000000e+02,1.840000000000000000e+02,0.000000000000000000e+00,1.180000000000000000e+02,1.455000000000000000e+03
5.000000000000000000e+01,4.857100000000000000e+04,3.880000000000000000e+02,6.010000000000000000e+02,2.920000000000000000e+02,4.280000000000000000e+02,1.500000000000000000e+01,3.690000000000000000e+02,1.970000000000000000e+02,0.000000000000000000e+00,1.130000000000000000e+02,1.504000000000000000e+03
5.100000000000000000e+01,4.849600000000000000e+04,4.160000000000000000e+02,6.180000000000000000e+02,3.030000000000000000e+02,4.540000000000000000e+02,1.600000000000000000e+01,3.800000000000000000e+02,2.090000000000000000e+02,0.000000000000000000e+00,1.190000000000000000e+02,1.579000000000000000e+03
5.200000000000000000e+01,4.843300000000000000e+04,4.320000000000000000e+02,6.410000000000000000e+02,3.080000000000000000e+02,4.770000000000000000e+02,1.700000000000000000e+01,3.970000000000000000e+02,2.140000000000000000e+02,0.000000000000000000e+00,1.250000000000000000e+02,1.642000000000000000e+03
5.300000000000000000e+01,4.837500000000000000e+04,4.390000000000000000e+02,6.590000000000000000e+02,3.160000000000000000e+02,5.090000000000000000e+02,1.800000000000000000e+01,4.130000000000000000e+02,2.250000000000000000e+02,0.000000000000000000e+00,1.220000000000000000e+02,1.700000000000000000e+03
5.400000000000000000e+01,4.831800000000000000e+04,4.420000000000000000e+02,6.840000000000000000e+02,3.240000000000000000e+02,5.350000000000000000e+02,2.100000000000000000e+01,4.280000000000000000e+02,2.360000000000000000e+02,0.000000000000000000e+00,1.220000000000000000e+02,1.757000000000000000e+03
